Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BC Iglo,Chrome 123.0.0.0,,,02-04-2024 22:09:18,02-04-2024 22:09:28,10.094s,PASSED
,,,,,,,
Test Cases/BC Iglo,Chrome 123.0.0.0,,,02-04-2024 22:09:18,02-04-2024 22:09:28,9.888s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,02-04-2024 22:09:18,02-04-2024 22:09:21,2.463s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,02-04-2024 22:09:21,02-04-2024 22:09:21,0.504s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Home  Indocyber/a_Bootcamp""))",Chrome 123.0.0.0,,,02-04-2024 22:09:21,02-04-2024 22:09:23,2.002s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/button_Apply Now""))",Chrome 123.0.0.0,,,02-04-2024 22:09:23,02-04-2024 22:09:25,1.804s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_name""), ""Faraz Septarian Adi Nugroho"")",Chrome 123.0.0.0,,,02-04-2024 22:09:25,02-04-2024 22:09:26,0.804s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_email""), ""faraz.spt@indocyber.id"")",Chrome 123.0.0.0,,,02-04-2024 22:09:26,02-04-2024 22:09:27,0.733s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_handphone""), ""0812345678"")",Chrome 123.0.0.0,,,02-04-2024 22:09:27,02-04-2024 22:09:27,0.698s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/div_OracleSQL Server.NETJavaMagicJOIN NOWRe_425abe""))",Chrome 123.0.0.0,,,02-04-2024 22:09:27,02-04-2024 22:09:28,0.347s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,02-04-2024 22:09:28,02-04-2024 22:09:28,0.180s,PASSED
