Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BC Iglo,Chrome 123.0.0.0,,,03-04-2024 09:27:43,03-04-2024 09:27:53,10.080s,PASSED
,,,,,,,
Test Cases/BC Iglo,Chrome 123.0.0.0,,,03-04-2024 09:27:43,03-04-2024 09:27:53,9.806s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,03-04-2024 09:27:43,03-04-2024 09:27:46,2.300s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,03-04-2024 09:27:46,03-04-2024 09:27:46,0.530s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Home  Indocyber/a_Bootcamp""))",Chrome 123.0.0.0,,,03-04-2024 09:27:46,03-04-2024 09:27:48,1.959s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/button_Apply Now""))",Chrome 123.0.0.0,,,03-04-2024 09:27:48,03-04-2024 09:27:50,1.761s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_name""), ""Faraz Septarian Adi Nugroho"")",Chrome 123.0.0.0,,,03-04-2024 09:27:50,03-04-2024 09:27:51,0.835s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_email""), ""faraz.spt@indocyber.id"")",Chrome 123.0.0.0,,,03-04-2024 09:27:51,03-04-2024 09:27:52,0.735s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_handphone""), ""0812345678"")",Chrome 123.0.0.0,,,03-04-2024 09:27:52,03-04-2024 09:27:52,0.690s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/div_OracleSQL Server.NETJavaMagicJOIN NOWRe_425abe""))",Chrome 123.0.0.0,,,03-04-2024 09:27:52,03-04-2024 09:27:53,0.365s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,03-04-2024 09:27:53,03-04-2024 09:27:53,0.248s,PASSED
