Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
web iglo,Chrome 123.0.0.0,,,02-04-2024 22:08:07,02-04-2024 22:08:16,9.337s,PASSED
,,,,,,,
Test Cases/Web Iglo,Chrome 123.0.0.0,,,02-04-2024 22:08:07,02-04-2024 22:08:16,9.095s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,02-04-2024 22:08:08,02-04-2024 22:08:10,2.203s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,02-04-2024 22:08:10,02-04-2024 22:08:10,0.369s,PASSED
"click(findTestObject(""Object Repository/contact_us/Page_Home  Indocyber/a_Contact Us""))",Chrome 123.0.0.0,,,02-04-2024 22:08:10,02-04-2024 22:08:12,2.254s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_name""), ""Faraz Septarian"")",Chrome 123.0.0.0,,,02-04-2024 22:08:12,02-04-2024 22:08:15,2.147s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_email""), ""faraz.nugroho@indocyber.id"")",Chrome 123.0.0.0,,,02-04-2024 22:08:15,02-04-2024 22:08:15,0.765s,PASSED
"takeScreenshotAsCheckpoint(""1"")",Chrome 123.0.0.0,,,02-04-2024 22:08:15,02-04-2024 22:08:16,0.793s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,02-04-2024 22:08:16,02-04-2024 22:08:16,0.189s,PASSED
