Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BC Iglo,Chrome 123.0.0.0,,,03-04-2024 09:14:04,03-04-2024 09:14:15,10.509s,PASSED
,,,,,,,
Test Cases/BC Iglo,Chrome 123.0.0.0,,,03-04-2024 09:14:04,03-04-2024 09:14:15,10.307s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,03-04-2024 09:14:05,03-04-2024 09:14:07,2.106s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,03-04-2024 09:14:07,03-04-2024 09:14:07,0.300s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Home  Indocyber/a_Bootcamp""))",Chrome 123.0.0.0,,,03-04-2024 09:14:07,03-04-2024 09:14:09,1.788s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/button_Apply Now""))",Chrome 123.0.0.0,,,03-04-2024 09:14:09,03-04-2024 09:14:12,3.016s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_name""), ""Faraz Septarian Adi Nugroho"")",Chrome 123.0.0.0,,,03-04-2024 09:14:12,03-04-2024 09:14:13,0.852s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_email""), ""faraz.spt@indocyber.id"")",Chrome 123.0.0.0,,,03-04-2024 09:14:13,03-04-2024 09:14:13,0.701s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_handphone""), ""0812345678"")",Chrome 123.0.0.0,,,03-04-2024 09:14:13,03-04-2024 09:14:14,0.684s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/div_OracleSQL Server.NETJavaMagicJOIN NOWRe_425abe""))",Chrome 123.0.0.0,,,03-04-2024 09:14:14,03-04-2024 09:14:14,0.343s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,03-04-2024 09:14:14,03-04-2024 09:14:15,0.189s,PASSED
