Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BC Iglo,Chrome 123.0.0.0,,,03-04-2024 10:54:32,03-04-2024 10:54:45,13.031s,PASSED
,,,,,,,
Test Cases/BC Iglo,Chrome 123.0.0.0,,,03-04-2024 10:54:32,03-04-2024 10:54:45,12.813s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,03-04-2024 10:54:32,03-04-2024 10:54:34,2.227s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,03-04-2024 10:54:34,03-04-2024 10:54:35,0.474s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Home  Indocyber/a_Bootcamp""))",Chrome 123.0.0.0,,,03-04-2024 10:54:35,03-04-2024 10:54:40,5.494s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/button_Apply Now""))",Chrome 123.0.0.0,,,03-04-2024 10:54:40,03-04-2024 10:54:42,1.497s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_name""), ""Faraz Septarian Adi Nugroho"")",Chrome 123.0.0.0,,,03-04-2024 10:54:42,03-04-2024 10:54:43,0.839s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_email""), ""faraz.spt@indocyber.id"")",Chrome 123.0.0.0,,,03-04-2024 10:54:43,03-04-2024 10:54:43,0.766s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_handphone""), ""0812345678"")",Chrome 123.0.0.0,,,03-04-2024 10:54:43,03-04-2024 10:54:44,0.690s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/div_OracleSQL Server.NETJavaMagicJOIN NOWRe_425abe""))",Chrome 123.0.0.0,,,03-04-2024 10:54:44,03-04-2024 10:54:44,0.370s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,03-04-2024 10:54:44,03-04-2024 10:54:45,0.193s,PASSED
