Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BC Iglo,Chrome 123.0.0.0,,,02-04-2024 15:13:28,02-04-2024 15:13:40,11.812s,PASSED
,,,,,,,
Test Cases/BC Iglo,Chrome 123.0.0.0,,,02-04-2024 15:13:28,02-04-2024 15:13:40,11.602s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,02-04-2024 15:13:28,02-04-2024 15:13:31,2.470s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,02-04-2024 15:13:31,02-04-2024 15:13:31,0.510s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Home  Indocyber/a_Bootcamp""))",Chrome 123.0.0.0,,,02-04-2024 15:13:31,02-04-2024 15:13:34,2.455s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/button_Apply Now""))",Chrome 123.0.0.0,,,02-04-2024 15:13:34,02-04-2024 15:13:36,2.326s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_name""), ""Faraz Septarian Adi Nugroho"")",Chrome 123.0.0.0,,,02-04-2024 15:13:36,02-04-2024 15:13:38,1.596s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_email""), ""faraz.spt@indocyber.id"")",Chrome 123.0.0.0,,,02-04-2024 15:13:38,02-04-2024 15:13:38,0.686s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_handphone""), ""0812345678"")",Chrome 123.0.0.0,,,02-04-2024 15:13:38,02-04-2024 15:13:39,0.659s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/div_OracleSQL Server.NETJavaMagicJOIN NOWRe_425abe""))",Chrome 123.0.0.0,,,02-04-2024 15:13:39,02-04-2024 15:13:39,0.348s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,02-04-2024 15:13:39,02-04-2024 15:13:40,0.207s,PASSED
