Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
web iglo,Chrome 123.0.0.0,,,01-04-2024 14:55:40,01-04-2024 14:55:50,9.814s,PASSED
,,,,,,,
Test Cases/Web Iglo,Chrome 123.0.0.0,,,01-04-2024 14:55:40,01-04-2024 14:55:50,9.569s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,01-04-2024 14:55:41,01-04-2024 14:55:43,2.451s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,01-04-2024 14:55:43,01-04-2024 14:55:44,0.444s,PASSED
"click(findTestObject(""Object Repository/contact_us/Page_Home  Indocyber/a_Contact Us""))",Chrome 123.0.0.0,,,01-04-2024 14:55:44,01-04-2024 14:55:47,3.444s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_name""), ""Faraz Septarian"")",Chrome 123.0.0.0,,,01-04-2024 14:55:47,01-04-2024 14:55:48,1.301s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_email""), ""faraz.nugroho@indocyber.id"")",Chrome 123.0.0.0,,,01-04-2024 14:55:48,01-04-2024 14:55:49,0.706s,PASSED
"takeScreenshotAsCheckpoint(""1"")",Chrome 123.0.0.0,,,01-04-2024 14:55:49,01-04-2024 14:55:50,0.679s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,01-04-2024 14:55:50,01-04-2024 14:55:50,0.190s,PASSED
