Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BC Iglo,Chrome 123.0.0.0,,,02-04-2024 15:37:43,02-04-2024 15:37:54,11.778s,PASSED
,,,,,,,
Test Cases/BC Iglo,Chrome 123.0.0.0,,,02-04-2024 15:37:43,02-04-2024 15:37:54,11.558s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,02-04-2024 15:37:43,02-04-2024 15:37:45,2.019s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,02-04-2024 15:37:45,02-04-2024 15:37:46,0.820s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Home  Indocyber/a_Bootcamp""))",Chrome 123.0.0.0,,,02-04-2024 15:37:46,02-04-2024 15:37:49,2.826s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/button_Apply Now""))",Chrome 123.0.0.0,,,02-04-2024 15:37:49,02-04-2024 15:37:51,1.735s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_name""), ""Faraz Septarian Adi Nugroho"")",Chrome 123.0.0.0,,,02-04-2024 15:37:51,02-04-2024 15:37:52,1.271s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_email""), ""faraz.spt@indocyber.id"")",Chrome 123.0.0.0,,,02-04-2024 15:37:52,02-04-2024 15:37:53,1.378s,PASSED
"setText(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/input_JOIN NOW_handphone""), ""0812345678"")",Chrome 123.0.0.0,,,02-04-2024 15:37:53,02-04-2024 15:37:54,0.647s,PASSED
"click(findTestObject(""Object Repository/BC Iglo/Page_Join Bootcamp at Indocyber  Indocyber/div_OracleSQL Server.NETJavaMagicJOIN NOWRe_425abe""))",Chrome 123.0.0.0,,,02-04-2024 15:37:54,02-04-2024 15:37:54,0.336s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,02-04-2024 15:37:54,02-04-2024 15:37:54,0.224s,PASSED
