Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
web iglo,Chrome 123.0.0.0,,,02-04-2024 22:32:01,02-04-2024 22:32:10,9.039s,PASSED
,,,,,,,
Test Cases/Web Iglo,Chrome 123.0.0.0,,,02-04-2024 22:32:01,02-04-2024 22:32:10,8.783s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,02-04-2024 22:32:01,02-04-2024 22:32:04,2.122s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,02-04-2024 22:32:04,02-04-2024 22:32:04,0.380s,PASSED
"click(findTestObject(""Object Repository/contact_us/Page_Home  Indocyber/a_Contact Us""))",Chrome 123.0.0.0,,,02-04-2024 22:32:04,02-04-2024 22:32:06,1.968s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_name""), ""Faraz Septarian"")",Chrome 123.0.0.0,,,02-04-2024 22:32:06,02-04-2024 22:32:08,2.229s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_email""), ""faraz.nugroho@indocyber.id"")",Chrome 123.0.0.0,,,02-04-2024 22:32:08,02-04-2024 22:32:09,0.729s,PASSED
"takeScreenshotAsCheckpoint(""1"")",Chrome 123.0.0.0,,,02-04-2024 22:32:09,02-04-2024 22:32:10,0.841s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,02-04-2024 22:32:10,02-04-2024 22:32:10,0.198s,PASSED
