Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
web iglo,Chrome 123.0.0.0,,,02-04-2024 14:52:04,02-04-2024 14:52:15,11.613s,PASSED
,,,,,,,
Test Cases/Web Iglo,Chrome 123.0.0.0,,,02-04-2024 14:52:04,02-04-2024 14:52:15,11.400s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,02-04-2024 14:52:04,02-04-2024 14:52:07,2.298s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,02-04-2024 14:52:07,02-04-2024 14:52:08,0.897s,PASSED
"click(findTestObject(""Object Repository/contact_us/Page_Home  Indocyber/a_Contact Us""))",Chrome 123.0.0.0,,,02-04-2024 14:52:08,02-04-2024 14:52:10,2.750s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_name""), ""Faraz Septarian"")",Chrome 123.0.0.0,,,02-04-2024 14:52:10,02-04-2024 14:52:13,2.526s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_email""), ""faraz.nugroho@indocyber.id"")",Chrome 123.0.0.0,,,02-04-2024 14:52:13,02-04-2024 14:52:14,1.487s,PASSED
"takeScreenshotAsCheckpoint(""1"")",Chrome 123.0.0.0,,,02-04-2024 14:52:14,02-04-2024 14:52:15,0.778s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,02-04-2024 14:52:15,02-04-2024 14:52:15,0.280s,PASSED
