Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
web iglo,Chrome 123.0.0.0,,,02-04-2024 22:02:09,02-04-2024 22:02:18,9.599s,PASSED
,,,,,,,
Test Cases/Web Iglo,Chrome 123.0.0.0,,,02-04-2024 22:02:09,02-04-2024 22:02:18,9.349s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,02-04-2024 22:02:09,02-04-2024 22:02:11,2.132s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,02-04-2024 22:02:11,02-04-2024 22:02:12,0.857s,PASSED
"click(findTestObject(""Object Repository/contact_us/Page_Home  Indocyber/a_Contact Us""))",Chrome 123.0.0.0,,,02-04-2024 22:02:12,02-04-2024 22:02:14,2.097s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_name""), ""Faraz Septarian"")",Chrome 123.0.0.0,,,02-04-2024 22:02:14,02-04-2024 22:02:17,2.200s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_email""), ""faraz.nugroho@indocyber.id"")",Chrome 123.0.0.0,,,02-04-2024 22:02:17,02-04-2024 22:02:17,0.740s,PASSED
"takeScreenshotAsCheckpoint(""1"")",Chrome 123.0.0.0,,,02-04-2024 22:02:17,02-04-2024 22:02:18,0.754s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,02-04-2024 22:02:18,02-04-2024 22:02:18,0.204s,PASSED
