Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
web iglo,Chrome 123.0.0.0,,,02-04-2024 22:10:04,02-04-2024 22:10:13,9.434s,PASSED
,,,,,,,
Test Cases/Web Iglo,Chrome 123.0.0.0,,,02-04-2024 22:10:04,02-04-2024 22:10:13,9.207s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,02-04-2024 22:10:04,02-04-2024 22:10:06,2.312s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,02-04-2024 22:10:06,02-04-2024 22:10:07,0.783s,PASSED
"click(findTestObject(""Object Repository/contact_us/Page_Home  Indocyber/a_Contact Us""))",Chrome 123.0.0.0,,,02-04-2024 22:10:07,02-04-2024 22:10:09,1.610s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_name""), ""Faraz Septarian"")",Chrome 123.0.0.0,,,02-04-2024 22:10:09,02-04-2024 22:10:11,2.454s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_email""), ""faraz.nugroho@indocyber.id"")",Chrome 123.0.0.0,,,02-04-2024 22:10:11,02-04-2024 22:10:12,0.749s,PASSED
"takeScreenshotAsCheckpoint(""1"")",Chrome 123.0.0.0,,,02-04-2024 22:10:12,02-04-2024 22:10:13,0.778s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,02-04-2024 22:10:13,02-04-2024 22:10:13,0.201s,PASSED
