Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
web iglo,Chrome 123.0.0.0,,,02-04-2024 14:30:41,02-04-2024 14:30:51,9.997s,PASSED
,,,,,,,
Test Cases/Web Iglo,Chrome 123.0.0.0,,,02-04-2024 14:30:41,02-04-2024 14:30:51,9.721s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,02-04-2024 14:30:42,02-04-2024 14:30:44,2.350s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,02-04-2024 14:30:44,02-04-2024 14:30:45,0.324s,PASSED
"click(findTestObject(""Object Repository/contact_us/Page_Home  Indocyber/a_Contact Us""))",Chrome 123.0.0.0,,,02-04-2024 14:30:45,02-04-2024 14:30:47,2.797s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_name""), ""Faraz Septarian"")",Chrome 123.0.0.0,,,02-04-2024 14:30:47,02-04-2024 14:30:49,1.990s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_email""), ""faraz.nugroho@indocyber.id"")",Chrome 123.0.0.0,,,02-04-2024 14:30:49,02-04-2024 14:30:50,0.813s,PASSED
"takeScreenshotAsCheckpoint(""1"")",Chrome 123.0.0.0,,,02-04-2024 14:30:50,02-04-2024 14:30:51,0.748s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,02-04-2024 14:30:51,02-04-2024 14:30:51,0.190s,PASSED
