Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
web iglo,Chrome 123.0.0.0,,,02-04-2024 15:36:54,02-04-2024 15:37:04,9.244s,PASSED
,,,,,,,
Test Cases/Web Iglo,Chrome 123.0.0.0,,,02-04-2024 15:36:55,02-04-2024 15:37:04,9.041s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,02-04-2024 15:36:55,02-04-2024 15:36:57,2.213s,PASSED
"navigateToUrl(""https://www.indocyber.co.id/"")",Chrome 123.0.0.0,,,02-04-2024 15:36:57,02-04-2024 15:36:58,0.499s,PASSED
"click(findTestObject(""Object Repository/contact_us/Page_Home  Indocyber/a_Contact Us""))",Chrome 123.0.0.0,,,02-04-2024 15:36:58,02-04-2024 15:37:00,2.588s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_name""), ""Faraz Septarian"")",Chrome 123.0.0.0,,,02-04-2024 15:37:00,02-04-2024 15:37:02,1.611s,PASSED
"setText(findTestObject(""Object Repository/contact_us/Page_Contact Us  Indocyber/input_What can we do for you_email""), ""faraz.nugroho@indocyber.id"")",Chrome 123.0.0.0,,,02-04-2024 15:37:02,02-04-2024 15:37:03,0.909s,PASSED
"takeScreenshotAsCheckpoint(""1"")",Chrome 123.0.0.0,,,02-04-2024 15:37:03,02-04-2024 15:37:03,0.693s,PASSED
closeBrowser(),Chrome 123.0.0.0,,,02-04-2024 15:37:03,02-04-2024 15:37:04,0.199s,PASSED
